xgb,real_test,ridge,knn,dt,svm,deep,id
2.3301368,2.302585092994046,3.0628949846348026,2.302585092994046,2.473678898732379,2.3241844118858115,2.4804678,530
2.307652,2.302585092994046,3.054233306884454,2.302585092994046,2.473678898732379,2.39618320837497,2.5096784,531
4.339198,3.1780538303479458,3.51341999603883,4.4158914398412135,4.095925533489546,3.8022312262757247,4.033824,532
5.3277354,5.384495062789089,3.279736514138751,4.3534368306435,4.095925533489546,3.35383664798056,5.7569423,533
3.0468297,2.3978952727983707,3.138828956936994,2.302585092994046,2.473678898732379,2.440680748525491,2.6377945,534
2.3214788,2.302585092994046,3.0879522797945085,3.3760887823317125,2.473678898732379,2.5539062614304373,2.00318,535
2.3063726,2.302585092994046,3.077815386751143,2.302585092994046,2.473678898732379,2.3864014542595213,2.4135623,536
2.418541,2.302585092994046,3.234653098939334,2.5108123737278216,2.473678898732379,2.5948764567194416,2.5728104,537
2.325233,2.302585092994046,3.1071616012210543,2.302585092994046,2.473678898732379,2.3114644519765433,2.3189664,538
3.0278192,2.302585092994046,3.098829019950584,2.3481654821925346,2.473678898732379,2.3279184610015218,2.681163,539
2.309988,2.302585092994046,2.951188832018026,2.302585092994046,2.473678898732379,2.296751562905959,1.9459944,540
4.46113,5.8805329864007,3.192775383646978,4.102560685092315,4.095925533489546,2.8375424415095027,5.0464745,541
3.4631631,2.302585092994046,3.4273307350860787,3.2431756507124807,4.095925533489546,3.148842974755174,3.6081936,542
4.8020887,5.713732805509369,3.1833081073289042,2.568762777242153,4.095925533489546,2.815393135342878,4.7844353,543
4.4225454,4.007333185232471,3.2661134260250146,3.3253365082331925,4.095925533489546,3.012984169972883,4.062586,544
2.3030381,2.302585092994046,3.043185570490942,3.083176324115885,2.473678898732379,2.325302318677563,2.5948443,545
3.11217,5.8289456176102075,2.9929624491328437,2.531657775962585,2.473678898732379,2.249973653071355,2.8401759,546
3.6698842,5.631211781821365,3.582622717849114,3.028489339155592,4.095925533489546,3.520115269142647,4.0590405,547
3.0454495,4.02535169073515,3.606324064516271,3.1518824330601998,4.095925533489546,3.551921834908484,3.3981888,548
2.2686095,2.302585092994046,3.0050287105337654,2.7961053494995483,2.473678898732379,2.3605914126847622,2.5732718,549
3.4641654,2.9444389791664403,3.455578279222722,4.870978942983002,4.095925533489546,3.5962498353402395,3.9131122,550
2.3518858,2.302585092994046,3.100755577416845,2.302585092994046,2.473678898732379,2.258729899216603,2.2333698,551
3.0716136,2.6390573296152584,3.0940976758897722,2.302585092994046,2.473678898732379,2.3768919666661614,2.7340696,552
2.3238356,2.302585092994046,3.0303078688322964,2.302585092994046,2.473678898732379,2.332053556895247,2.385227,553
2.3437607,2.302585092994046,3.1413581118221057,2.302585092994046,2.473678898732379,2.5363780786594514,2.0632863,554
3.2490542,2.70805020110221,3.422247725849089,2.9929069941152022,4.095925533489546,3.1422239687915847,3.4485624,555
2.8395445,2.3978952727983707,3.404260594007234,3.7289343855773462,4.095925533489546,3.33517823232128,3.1975813,556
2.3248892,2.302585092994046,3.0609893012625427,2.302585092994046,2.473678898732379,2.5021768924769274,2.5364168,557
4.854321,3.9512437185814275,3.4755717707411677,5.405163431221475,4.095925533489546,3.4706419904554635,4.0057974,558
3.4209797,2.3978952727983707,3.6179383365749,3.814346564164873,4.095925533489546,3.7652162354765344,3.1964693,559
2.322096,2.302585092994046,3.1178587010329126,2.302585092994046,2.473678898732379,2.275763518083691,2.3856099,560
5.19496,6.453624998892692,3.3749913963362577,5.235719060510955,4.095925533489546,3.252407772959146,4.7583456,561
4.2979474,3.4011973816621555,3.227708578876181,2.302585092994046,4.095925533489546,2.9543957345404066,4.928369,562
3.464224,2.302585092994046,3.46793326949134,3.1931589184951665,4.095925533489546,3.4264911541978686,3.8839102,563
2.3183234,2.302585092994046,3.0665654578324815,2.302585092994046,2.473678898732379,2.2956149234429764,2.320033,564
2.259268,2.302585092994046,2.995911770976361,2.302585092994046,2.473678898732379,2.2451885639736973,2.170247,565
4.8757553,4.605170185988092,3.6411512554379066,2.729135488210648,4.095925533489546,4.029894418548994,3.98403,566
2.321329,2.302585092994046,3.0466124928874345,2.302585092994046,2.473678898732379,2.2781973767837234,2.5754135,567
2.3251019,2.302585092994046,3.0844930986423607,3.5186982889735896,2.473678898732379,2.4235171120779166,2.4241893,568
4.5169506,6.3561076606958915,3.5814025475195894,4.7042383324994335,4.095925533489546,3.5491560899179206,4.1281643,569
2.423905,2.302585092994046,3.179048727632382,2.302585092994046,2.473678898732379,2.406404144025562,2.3020988,570
3.7862015,2.302585092994046,3.619238022825876,2.3681761591109187,4.095925533489546,3.565902593067016,3.529489,571
4.1228695,4.30406509320417,3.4576215636447407,3.368733477439492,4.095925533489546,3.469992240507971,3.7476416,572
2.7390425,2.302585092994046,3.245546835856051,2.302585092994046,2.473678898732379,2.8188163801107113,2.8814545,573
2.3208013,2.302585092994046,3.075764110477563,2.302585092994046,2.473678898732379,2.4353070387045928,2.3567193,574
2.259016,2.302585092994046,3.0929978865588126,2.302585092994046,2.473678898732379,2.2154068570219203,2.4471188,575
4.167359,4.897839799950911,3.578946277680138,3.5259231263644266,4.095925533489546,3.6837836880015504,4.070451,576
2.3198743,2.302585092994046,3.083111572368366,2.302585092994046,2.473678898732379,2.2758864967595045,2.2104132,577
2.862872,2.5649493574615367,3.5534842151743544,3.681453852538408,4.095925533489546,3.535885971603022,3.2244573,578
2.4766052,2.302585092994046,3.173360215404631,4.463541553581447,2.473678898732379,2.7522414918480105,2.7060132,579
2.30584,2.302585092994046,3.0289767701274606,2.302585092994046,2.473678898732379,2.192810195273699,2.1258528,580
3.3799734,2.302585092994046,3.411972678762562,3.8275190485919883,4.095925533489546,3.2849056744060436,3.3137107,581
2.2831693,2.302585092994046,2.984833086882725,2.302585092994046,2.473678898732379,2.2312118468873727,2.31161,582
2.920559,6.950814768442584,3.1711926224759717,3.395484452789881,2.473678898732379,2.603278259168469,2.9514668,583
2.311451,2.302585092994046,3.0086640521740016,2.302585092994046,2.473678898732379,2.100073059216061,2.289066,584
3.152028,2.302585092994046,3.608173382985564,4.098567945805975,4.095925533489546,3.6680964265801426,3.3178847,585
2.2924457,2.302585092994046,2.9929298397851896,2.302585092994046,2.473678898732379,2.151800254174518,2.3973148,586
2.2982354,2.302585092994046,3.046928922262313,2.302585092994046,2.473678898732379,2.391802474473278,2.3452692,587
4.9280844,5.337538079701318,3.301772753784694,4.746153798257951,4.095925533489546,2.9320746240413276,4.7235785,588
3.814488,4.007333185232471,3.105025596203591,2.302585092994046,2.473678898732379,2.4380769451450925,2.9435182,589
2.4089885,2.302585092994046,3.158886820352181,2.302585092994046,2.473678898732379,2.595452290297686,2.7026558,590
2.6935506,3.58351893845611,3.257994653254448,2.642829231277946,2.473678898732379,2.8624613600856015,2.549706,591
3.3255095,2.302585092994046,3.4559348292803027,3.001905426701584,4.095925533489546,3.659358842322922,3.6926823,592
2.2523453,2.302585092994046,3.0606133181537936,2.953257514355142,2.473678898732379,2.6136225486281592,2.643984,593
4.467741,4.382026634673881,3.184059428108033,3.693715194824719,4.095925533489546,3.0316109851315316,5.04596,594
3.1560194,3.9318256327243257,3.1361023056059993,2.4630485645371447,2.473678898732379,2.5091135194007874,2.623767,595
2.9781086,2.302585092994046,3.3330243782474933,3.458249194742887,4.095925533489546,3.6482056875445377,3.6250117,596
4.057006,5.081404364984463,3.5775945445143043,3.2957987591526434,4.095925533489546,3.974798022157234,3.8692474,597
2.3576238,2.302585092994046,3.1141337526501864,2.302585092994046,2.473678898732379,2.5286383688466687,2.6896884,598
2.3845263,2.302585092994046,3.0531337564795793,4.199006916427947,2.473678898732379,2.6830395849169664,3.2742903,599
4.653622,6.212606095751519,3.43584777888701,2.5008332218764613,4.095925533489546,3.4258055602374102,3.2485287,600
3.1844747,5.327876168789581,3.097223526332691,3.297739042217485,2.473678898732379,2.3567730388150836,2.782811,601
4.305932,2.3978952727983707,3.450384773466804,2.6568515979407072,4.095925533489546,3.504403940640176,3.3252158,602
2.311541,2.302585092994046,3.0783197912523845,2.302585092994046,2.473678898732379,2.233181067726891,2.331723,603
2.2851753,2.302585092994046,3.0777587192365004,2.302585092994046,2.473678898732379,2.1752242654664387,2.3542838,604
2.3091068,2.302585092994046,3.0844035216058447,2.5599899472893357,2.473678898732379,2.4797562069785246,2.3456209,605
4.8983326,4.852030263919617,3.4287214204988814,3.885629537490659,4.095925533489546,3.279774650528544,4.9105034,606
2.2886906,2.302585092994046,3.013618713803944,2.302585092994046,2.473678898732379,2.3288728949243294,2.163549,607
2.2884922,2.302585092994046,3.0943001683427944,2.302585092994046,2.473678898732379,2.1860462366492013,2.5325449,608
2.3027687,2.302585092994046,3.081467486993646,2.302585092994046,2.473678898732379,2.076211566919153,2.578555,609
2.3357375,2.302585092994046,3.17381929176169,2.302585092994046,2.473678898732379,2.417348997875082,2.2266982,610
3.587863,5.940171252720432,3.4354720895517556,4.085581652707371,4.095925533489546,3.5455202349822246,3.6702898,611
2.2770324,2.302585092994046,2.9831326068026827,2.6491586832740186,2.473678898732379,2.30122326951117,2.1445198,612
2.2989175,2.302585092994046,3.0030371267257516,2.302585092994046,2.473678898732379,2.223248139111989,2.1940665,613
3.1244006,6.1903154058531475,3.4184527441899895,3.823433597682253,4.095925533489546,3.2090791243275967,3.3766384,614
4.533532,5.14166355650266,3.4383289628984928,2.7480123763376847,4.095925533489546,3.515347938859786,4.551844,615
2.332059,2.302585092994046,3.0221665143666194,2.302585092994046,2.473678898732379,1.9353762966679873,2.3617053,616
4.4704313,6.744059186311348,3.3070353611471965,3.9907700660115735,4.095925533489546,3.053445557296349,4.2715797,617
3.7797766,3.332204510175204,3.429904980763113,2.810593947814687,4.095925533489546,3.371563196812929,3.1972218,618
2.305266,2.302585092994046,3.157604671366489,2.302585092994046,2.473678898732379,2.4819921820610538,2.674483,619
2.3207276,2.302585092994046,3.06053058268985,2.302585092994046,2.473678898732379,2.2860271748864416,2.5603473,620
5.438727,6.661854740545311,3.4400594393789734,4.050797547997793,4.095925533489546,4.130984334557073,4.923924,621
2.5853329,2.302585092994046,3.132884550660408,2.728772116053652,2.473678898732379,2.6907587230617516,2.9525218,622
3.535013,2.5649493574615367,3.1340884170332033,2.945928917437948,2.473678898732379,2.46822277395585,3.0504422,623
4.718028,4.543294782270004,3.3415211213041,4.263755107277492,4.095925533489546,3.1992980217983025,4.6543045,624
4.865711,3.5263605246161616,3.1807215328989757,3.281090345016751,4.095925533489546,2.9712229951294966,4.53344,625
4.6395903,5.683579767338681,3.5200282095652486,4.2624705647950165,4.095925533489546,3.650102459204428,3.7205944,626
4.260911,3.5263605246161616,3.569550138214895,4.099486534108271,4.095925533489546,3.4577625731739476,3.9983704,627
2.3527122,2.302585092994046,3.1423801170225154,2.302585092994046,2.473678898732379,2.4784014212150685,2.4805515,628
2.466316,2.302585092994046,3.2586610926071753,2.568762777242153,2.473678898732379,2.7866034010193004,2.929865,629
4.811634,3.367295829986474,3.4757453722647793,3.60117128703531,4.095925533489546,3.5480564558798147,3.4697747,630
4.817088,6.300785794663244,3.431891961113799,5.094822973186418,4.095925533489546,3.359766013138187,4.649635,631
2.3401003,2.302585092994046,3.110628460776922,2.302585092994046,2.473678898732379,2.320309322194691,2.3316307,632
4.408141,3.1354942159291497,3.51485098033449,4.881046620038145,4.095925533489546,3.339335444013828,3.8427417,633
2.2982202,2.302585092994046,3.034492235623794,2.302585092994046,2.473678898732379,2.2254467477631636,2.429223,634
3.6740181,5.2832037287379885,3.4256054780150227,2.9087857744236194,4.095925533489546,3.559420471209454,3.7499938,635
4.8273125,5.799092654460526,3.2070921014138896,5.511613332506051,4.095925533489546,2.8593736806788175,5.370247,636
4.2092977,4.174387269895637,3.386485587050002,4.279489382252052,4.095925533489546,3.3411058254556028,3.4680207,637
2.3207593,2.302585092994046,3.1607050350105657,2.302585092994046,2.473678898732379,2.4495619769667587,2.099761,638
4.248729,4.110873864173311,3.450342012901036,3.5618070093041263,4.095925533489546,3.4656860730901706,3.453572,639
2.3357375,2.302585092994046,3.17381929176169,2.302585092994046,2.473678898732379,2.417348997875082,2.2266982,640
2.2685118,2.302585092994046,3.028372950915945,2.302585092994046,2.473678898732379,2.1261594831890998,2.2356567,641
3.2490542,4.976733742420574,3.422247725849089,2.9929069941152022,4.095925533489546,3.1422239687915847,3.4485624,642
2.3102517,2.302585092994046,3.1010819400289114,2.302585092994046,2.473678898732379,2.505158837086819,2.4540043,643
3.3997526,3.828641396489095,3.410438782174653,3.197351240020728,4.095925533489546,3.713945362320241,3.6940498,644
3.232118,2.8903717578961645,3.413466397431811,3.3262112303499123,4.095925533489546,3.16642067905525,3.2240834,645
4.512517,7.47477218239787,3.357607965511465,3.908258808769589,4.095925533489546,3.168533440951931,4.1555476,646
2.4272795,2.302585092994046,3.222300320816253,2.302585092994046,2.473678898732379,2.628351513956844,2.8163695,647
3.4641654,7.148345743900068,3.455578279222722,4.870978942983002,4.095925533489546,3.5962498353402395,3.9131122,648
5.0781426,3.332204510175204,3.4652047109418906,5.357441096497892,4.095925533489546,3.3053869432393035,5.0004735,649
3.8703887,3.4965075614664802,3.5122655564123995,3.6144463520376156,4.095925533489546,3.7148030670601346,3.8464136,650
3.0319123,2.302585092994046,3.6452272980568505,4.005696117788373,4.095925533489546,3.8590265069919925,3.2173014,651
3.9705448,3.044522437723423,3.4702806330525706,3.4987904715505875,4.095925533489546,3.632184886693723,3.801938,652
4.9234347,5.517452896464707,3.5180615190198017,3.891205427731873,4.095925533489546,3.650577376137037,3.7441258,653
4.744791,5.0106352940962555,3.3927883695656424,4.580313480598424,4.095925533489546,3.094488219232822,4.5314474,654
5.0455976,5.147494476813453,3.4217588832188603,3.129306768541774,4.095925533489546,3.464999271472246,5.0741577,655
4.553563,3.9318256327243257,3.422133943429888,3.5660566770166886,4.095925533489546,3.6384223687916903,3.29085,656
4.153925,3.6888794541139363,3.5468021600760236,3.5530106377532875,4.095925533489546,3.514070997867488,4.08268,657
2.3107195,2.302585092994046,3.2177703979655012,3.294685927710109,2.473678898732379,2.4074057033816665,2.2569923,658
3.8379598,2.4849066497880004,3.601506718718777,2.541462954250905,4.095925533489546,3.836884632035367,3.2256613,659
2.332668,2.302585092994046,3.2329780725392556,2.5108123737278216,2.473678898732379,2.3404537311996445,2.4511352,660
2.307188,2.302585092994046,3.048890430513967,2.302585092994046,2.473678898732379,2.2933857339657115,2.4540267,661
2.305814,2.302585092994046,3.036624933623464,2.302585092994046,2.473678898732379,2.3354857685124784,2.1330779,662
3.0923662,2.302585092994046,3.4601680633511545,2.302585092994046,4.095925533489546,3.4011557491335185,3.7682614,663
2.2982202,2.302585092994046,3.034492235623794,2.302585092994046,2.473678898732379,2.2254467477631636,2.429223,664
2.3269756,2.302585092994046,3.033951542609236,2.302585092994046,2.473678898732379,2.149608054219485,2.2940123,665
3.5086126,2.302585092994046,3.460218425582674,4.9200750383110545,4.095925533489546,3.5122787014045844,4.582402,666
4.136107,5.953243334287785,3.5701360689707795,3.828493053988729,4.095925533489546,3.5375669055134424,3.6858284,667
3.2506282,3.4965075614664802,3.507907952301608,2.583817492240417,4.095925533489546,3.5973518301833303,3.6165915,668
2.3976166,2.302585092994046,3.1765933398754114,3.1932014753086153,2.473678898732379,2.426361168376833,2.305118,669
2.3059604,2.302585092994046,3.1791508137642817,2.302585092994046,2.473678898732379,2.109711532534597,2.391709,670
2.954381,2.772588722239781,3.4580392609518458,2.9500893765417002,4.095925533489546,3.654300975293429,3.4325752,671
2.2948987,2.302585092994046,3.029572457141869,2.302585092994046,2.473678898732379,2.3757100812463685,2.2080557,672
4.7216325,4.9344739331306915,3.3844860873806657,2.8322506567023256,4.095925533489546,2.9664338647983,4.9359117,673
3.177441,2.4849066497880004,3.414093976729575,2.4614116382115694,4.095925533489546,3.255347277797307,3.4145715,674
5.0351076,6.368187186350492,4.006220580300785,5.401648557469381,4.095925533489546,6.668073709730216,5.0975904,675
4.6901197,3.6375861597263857,3.237702434839135,2.302585092994046,4.095925533489546,2.9679061599627246,4.680946,676
3.552593,2.302585092994046,3.4500656891126344,3.984023510743822,4.095925533489546,3.6414740212222374,4.1977983,677
2.3006873,2.302585092994046,3.099103490133301,2.302585092994046,2.473678898732379,2.165522232591344,2.6272507,678
3.1341157,2.5649493574615367,3.3346488048846545,3.3907989073374463,4.095925533489546,3.4879727989990945,3.4968724,679
5.464713,5.575949103146316,3.77969202196815,4.7063716086731695,4.095925533489546,6.02007747406536,3.760165,680
2.311706,2.302585092994046,3.04677194676498,2.302585092994046,2.473678898732379,2.56989453063749,2.0625389,681
3.820354,3.332204510175204,3.1993863947204937,4.020668926431766,2.473678898732379,2.6559637008992247,3.0896907,682
3.8914514,4.060443010546419,3.303809589228924,3.7181689141795524,4.095925533489546,3.3323159922092147,3.80388,683
2.314444,2.302585092994046,2.9981968680855595,2.302585092994046,2.473678898732379,2.371387669727852,1.9646776,684
2.811031,2.3978952727983707,3.423641220526904,2.752517002713354,4.095925533489546,3.381565804345865,3.3918338,685
2.3198743,2.302585092994046,3.083111572368366,2.302585092994046,2.473678898732379,2.2758864967595045,2.2104132,686
2.2801538,2.302585092994046,3.1333641568392077,2.302585092994046,2.473678898732379,2.3764909240195924,2.408292,687
2.2921326,2.302585092994046,3.1171604579801944,2.3264126379451273,2.473678898732379,2.266250081646945,2.370028,688
5.2136445,5.484796933490655,3.4737345205314565,4.867944813381233,4.095925533489546,3.737581266751967,4.3986526,689
3.2138863,3.4965075614664802,3.4575970251196457,3.657041820726576,4.095925533489546,3.6253616214781217,3.4900918,690
3.7862015,4.990432586778736,3.619238022825876,2.3681761591109187,4.095925533489546,3.565902593067016,3.529489,691
2.3360639,2.302585092994046,3.127490447862112,2.4630485645371447,2.473678898732379,2.455365695521567,2.3329651,692
3.1870592,3.1354942159291497,3.610626165081989,2.3681761591109183,4.095925533489546,3.5121547691870347,3.4141953,693
3.9776244,4.30406509320417,3.6407714954918196,2.965190365060439,4.095925533489546,3.766913130429338,3.8490634,694
3.4768624,2.302585092994046,3.3795114988229784,3.787733147177602,4.095925533489546,3.403934755189568,4.2418385,695
2.338481,2.302585092994046,3.1731210487089716,2.302585092994046,2.473678898732379,2.4078355614399327,2.2031116,696
2.2631416,2.302585092994046,3.0228447492305905,2.302585092994046,2.473678898732379,2.043068095781608,2.4323518,697
2.7642052,2.302585092994046,3.3954218541475436,2.615775835117888,4.095925533489546,3.264403918878282,3.2077887,698
3.4921756,4.3694478524670215,3.4100933362318377,3.082955962708934,4.095925533489546,3.385843255361022,3.4231274,699
2.325233,2.302585092994046,3.1071616012210543,2.302585092994046,2.473678898732379,2.3114644519765433,2.3189664,700
2.2980704,2.302585092994046,3.0049505731335047,2.403951370021087,2.473678898732379,2.6315213303625877,2.1621363,701
2.3002884,2.302585092994046,3.126202088503942,2.302585092994046,2.473678898732379,2.406882573345657,2.610587,702
2.291112,2.302585092994046,3.0453542068115587,2.302585092994046,2.473678898732379,2.505430535043874,2.480726,703
2.311451,2.302585092994046,3.0492665865792623,2.302585092994046,2.473678898732379,2.377721238660169,2.0783484,704
2.45499,2.302585092994046,3.244052673038086,3.799298576631621,2.473678898732379,2.548226962401267,3.6066477,705
2.323145,2.302585092994046,3.024252546362871,2.302585092994046,2.473678898732379,2.455370661564325,2.2721827,706
2.5645626,2.302585092994046,3.1361398995420693,3.801918913138973,2.473678898732379,2.4566710358219797,2.8033557,707
3.147705,2.302585092994046,3.1199878714332527,3.985399276866789,2.473678898732379,2.5889347518476358,2.8518877,708
2.3062866,2.302585092994046,2.946626141367804,2.302585092994046,2.473678898732379,2.101372369748344,2.4446826,709
2.2898545,2.302585092994046,2.9783597071006747,2.302585092994046,2.473678898732379,2.02124718680938,2.3057356,710
3.4419174,2.302585092994046,3.4543066521397763,3.101640376569894,4.095925533489546,3.478191954949278,3.5906792,711
3.1655383,3.4965075614664802,3.408465981836855,2.5214522773325205,4.095925533489546,3.1939622295672785,3.473508,712
2.322085,2.302585092994046,3.0082315752145354,2.302585092994046,2.473678898732379,2.3043984145498473,2.1696384,713
2.301333,2.302585092994046,2.960181624282427,2.302585092994046,2.473678898732379,2.4879459157275123,1.7988443,714
2.327258,2.302585092994046,3.1055921249808325,2.302585092994046,2.473678898732379,2.279857911223148,2.634937,715
2.2715385,2.302585092994046,3.042606976150575,2.302585092994046,2.473678898732379,2.3932266737986296,2.3096235,716
4.2317495,7.13966033596492,3.5200179195978336,3.8115630834548653,4.095925533489546,3.715764395502817,3.8048418,717
3.1491032,6.0473721790462776,3.5891409778781425,2.8870731522018804,4.095925533489546,3.6367908336482646,3.8520775,718
2.317768,2.302585092994046,3.0029105810853305,2.302585092994046,2.473678898732379,2.379868939263967,2.1790688,719
4.167405,4.48863636973214,3.4804818194616245,4.827148420020545,2.473678898732379,3.989539410432646,4.695203,720
5.0302434,2.833213344056216,3.2906983813818793,3.6481348056262304,4.095925533489546,2.8762199908119293,4.498946,721
2.3008897,2.302585092994046,3.0460935844098374,2.302585092994046,2.473678898732379,2.3327893104561768,2.344826,722
4.535078,7.498869733976931,3.2240161815381567,4.286876975956323,4.095925533489546,2.7754075203408237,4.5543456,723
3.9438484,3.8501476017100584,3.4769374491280955,3.667694147000164,4.095925533489546,3.8804964633153847,3.357128,724
2.3238356,2.302585092994046,3.0303078688322964,2.302585092994046,2.473678898732379,2.332053556895247,2.385227,725
4.4585214,2.70805020110221,3.1692896615374773,2.302585092994046,4.095925533489546,2.7526282291884474,4.7742357,726
3.8235037,4.143134726391533,3.3691555606884642,4.098274316287083,4.095925533489546,3.4205152646300396,3.7273915,727
5.2539215,4.624972813284271,3.3361304213982628,4.494353020311802,4.095925533489546,3.1230455714402896,4.884739,728
2.2948987,2.302585092994046,3.029572457141869,2.302585092994046,2.473678898732379,2.3757100812463685,2.2080557,729
4.709269,3.5553480614894135,3.3189067059104884,4.138839264062055,4.095925533489546,3.015549923679266,4.6137533,730
2.3225515,2.302585092994046,3.027341047199597,2.994164870300592,2.473678898732379,2.418272777317076,2.4128382,731
2.365858,2.302585092994046,3.176083773662625,2.9238117554410463,2.473678898732379,2.185196452769079,2.9541583,732
2.3078642,2.302585092994046,2.9434416516917006,2.302585092994046,2.473678898732379,2.1505516028501113,2.3882086,733
4.8190236,3.1354942159291497,3.336020812227282,5.126174201634647,4.095925533489546,3.3502077744104835,4.5166636,734
2.289763,2.302585092994046,3.027009171519078,2.994164870300592,2.473678898732379,2.4401318736775788,2.2568986,735
4.128254,4.30406509320417,3.5105184086150962,3.3104806531154924,4.095925533489546,3.720323212425771,3.6783586,736
2.9918203,3.1354942159291497,3.4897375628971474,3.5495802438769086,4.095925533489546,3.4875859047436832,3.6996734,737
4.671581,4.990432586778736,3.3756848376203266,5.444682372265148,4.095925533489546,3.1380157503068253,4.737917,738
2.306016,2.302585092994046,3.090044945320699,2.302585092994046,2.473678898732379,2.2742122240961713,2.3881872,739
3.1294026,6.731018100482083,3.578666900874475,4.140945243138212,4.095925533489546,3.626811417654344,3.6795037,740
3.3712044,2.302585092994046,3.462622050237652,2.728772116053652,4.095925533489546,3.495548047192493,3.434144,741
3.1730917,5.424950017481403,3.43221661007952,3.0517680364658144,4.095925533489546,3.5971996375064212,3.532567,742
3.8134167,5.181783550292085,3.3566860691051708,2.861070633061891,4.095925533489546,3.209286450999437,3.6486678,743
3.7814233,2.302585092994046,3.4616687753086834,3.498790471550588,4.095925533489546,3.578437062813426,3.7740066,744
2.327258,2.302585092994046,3.1055921249808325,2.302585092994046,2.473678898732379,2.279857911223148,2.634937,745
2.2956991,2.302585092994046,3.0305792083362815,3.9618012852865947,2.473678898732379,2.605096973546018,2.6887748,746
2.395473,2.302585092994046,2.9938333803243626,2.6296682979065906,2.473678898732379,2.236459428347963,2.694283,747
2.2987714,2.302585092994046,3.090716998793872,2.302585092994046,2.473678898732379,2.2159576463793837,2.419814,748
4.335932,3.4965075614664802,3.507162098188266,3.6144463520376156,4.095925533489546,3.6600580483208662,3.7637482,749
2.5273304,2.302585092994046,3.2299533931318773,2.6729862282250996,2.473678898732379,2.269610364403083,2.9950612,750
5.1287084,3.6375861597263857,3.265943824625342,3.8656965761846083,4.095925533489546,2.916061094386929,5.502229,751
2.9780166,6.0867747269123065,3.3958884767857525,3.759468306850451,4.095925533489546,3.261579142569883,3.7572336,752
2.8756142,2.302585092994046,3.2180936782437812,2.302585092994046,2.473678898732379,2.61983527238151,2.9162574,753
4.2106605,5.472270673671475,3.5285578123662993,4.027391040268522,4.095925533489546,3.552070484799231,3.8790908,754
3.8166475,7.241366283322318,3.4160573543499297,3.0735208807132217,4.095925533489546,3.5848658994339027,3.7143667,755
5.0259275,5.493061443340548,3.539162308675065,4.528060585393648,4.095925533489546,3.8471903878792113,4.5294833,756
3.2636623,2.302585092994046,3.4655176904801874,3.612624706087672,4.095925533489546,3.3298173999566747,3.3985033,757
3.2968109,5.6937321388027,3.4444673737072278,3.6144989559304976,4.095925533489546,3.475433590233598,3.67632,758
4.318989,5.043425116919247,3.4765451272352266,4.873083639099721,4.095925533489546,3.4802389780799596,3.9738395,759
2.954381,2.302585092994046,3.4580392609518458,2.9500893765417002,4.095925533489546,3.654300975293429,3.4325752,760
2.2831693,2.302585092994046,2.984833086882725,2.302585092994046,2.473678898732379,2.2312118468873727,2.31161,761
2.2977457,2.302585092994046,3.1310287468189366,2.302585092994046,2.473678898732379,2.415783072807438,2.3581073,762
4.718028,4.406719247264253,3.3415211213041,4.263755107277492,4.095925533489546,3.1992980217983025,4.6543045,763
3.3402243,2.302585092994046,3.4543048714357996,2.8367177201600366,4.095925533489546,3.4800279809722485,3.5090847,764
2.363471,2.302585092994046,3.1727352712715917,4.039572241975558,2.473678898732379,2.357384513569975,2.445071,765
5.4116974,6.406879986069314,3.6264842868476856,4.445224976881685,4.095925533489546,4.646501866406649,5.4146605,766
2.3174295,2.302585092994046,3.1301476092000664,2.302585092994046,2.473678898732379,2.1694881021462544,2.2450676,767
2.311541,2.302585092994046,3.0783197912523845,2.302585092994046,2.473678898732379,2.233181067726891,2.331723,768
2.3381844,2.302585092994046,3.0519805365567336,2.302585092994046,2.473678898732379,2.361536464331784,2.4180145,769
2.8121583,2.302585092994046,3.0236731888759705,2.302585092994046,2.473678898732379,2.0941837764736664,2.653329,770
2.3178942,2.302585092994046,3.090874408560574,2.302585092994046,2.473678898732379,2.196555538337974,2.4683986,771
4.9797564,3.5263605246161616,3.4503016285998434,3.4639230868992765,4.095925533489546,3.659168470522823,4.638144,772
4.482277,3.8066624897703196,3.3968715945783257,6.001177027924323,4.095925533489546,3.371326290450379,4.1403,773
3.112395,2.302585092994046,3.5036058517358897,3.3515846469811956,4.095925533489546,3.6371188959040617,3.5916762,774
2.3571348,2.302585092994046,3.089523823374071,2.302585092994046,2.473678898732379,2.287656073247594,2.5434887,775
5.2646728,2.772588722239781,3.250244558889159,3.527659957762776,4.095925533489546,2.8661603208148487,5.02029,776
2.3248892,2.302585092994046,3.0609893012625427,2.302585092994046,2.473678898732379,2.5021768924769274,2.5364168,777
2.3119583,2.302585092994046,3.077771640630675,4.48756637750226,2.473678898732379,2.521054657317973,3.0445187,778
2.3174653,2.302585092994046,3.205587880225452,2.302585092994046,2.473678898732379,2.409848026874848,2.3528686,779
2.3357375,2.302585092994046,3.17381929176169,2.302585092994046,2.473678898732379,2.417348997875082,2.2266982,780
2.6212535,2.302585092994046,3.2026708197829747,3.515201728479904,2.473678898732379,2.7203690789437984,3.033163,781
4.981969,5.214935757608986,3.518240482149089,3.6394286334527712,4.095925533489546,3.6602162084202905,3.717233,782
2.3823805,2.302585092994046,3.111881835193002,2.302585092994046,2.473678898732379,2.396444136348423,2.6471941,783
